frame_id,timestamp,track_id,team_color,x,y,vx,vy,map_x,map_y
10,0.3333333333333333,17,marker,570.5,252.49971010785657,0.0,-0.1956025124211617,570.5,252.49971
10,0.3333333333333333,18,marker,677.4635691050656,321.0,0.2500950253454094,0.0,677.46356,321.0
10,0.3333333333333333,19,marker,752.0,180.0,0.0,0.0,752.0,180.0
10,0.3333333333333333,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
11,0.3666666666666666,1,marker,794.5095656771864,483.94072206721074,-0.5456542511092954,-0.2034766342689098,794.5096,483.94073
11,0.3666666666666666,2,marker,588.1739900432963,240.67260998633265,0.3017793925357782,-0.2510780588446464,588.174,240.6726
11,0.3666666666666666,3,marker,587.0,284.3726831994227,0.0,0.0424147843085499,587.0,284.37268
11,0.3666666666666666,4,marker,565.7719159023626,279.1499242274772,0.0326879379830663,0.1246453696459048,565.7719,279.14993
11,0.3666666666666666,5,marker,594.3500757725228,368.3741415883419,-0.1246453696459048,0.052488653243972,594.3501,368.37415
11,0.3666666666666666,6,marker,757.7140799814822,520.6013614493413,0.1665893774575274,-0.5263736736444172,757.71405,520.6014
11,0.3666666666666666,7,marker,577.0,367.0,0.0,0.0,577.0,367.0
11,0.3666666666666666,8,marker,774.7357086492325,466.04018849730255,0.1840078293912425,-0.0257025807041784,774.7357,466.0402
11,0.3666666666666666,9,marker,755.2531752122354,182.5,-0.0949034375525571,0.0,755.2532,182.5
11,0.3666666666666666,10,marker,679.8607695596204,319.25425507789424,0.0782363876941281,0.0562229949590924,679.8608,319.25424
11,0.3666666666666666,11,marker,599.1499242274772,234.9565902542489,0.1246453696459048,-0.1026319769108808,599.1499,234.95659
11,0.3666666666666666,12,marker,793.5,159.9731835314189,0.0,-4.5153745974566765e-05,793.5,159.97319
11,0.3666666666666666,13,marker,753.5,181.0,0.0,0.0,753.5,181.0
11,0.3666666666666666,14,marker,572.2531752122354,251.7495030293884,-0.0949034375525571,-0.1337260542376447,572.2532,251.7495
11,0.3666666666666666,15,marker,670.0221818406886,325.311369770178,0.0422243053746226,-0.1248705385218686,670.02216,325.31137
11,0.3666666666666666,16,marker,596.8485981096643,370.5063991096524,-0.124912586950916,0.026022599709671,596.8486,370.5064
11,0.3666666666666666,17,marker,570.5,252.37542725217295,0.0,-0.1956025124211617,570.5,252.37543
11,0.3666666666666666,18,marker,677.6831116288555,321.0,0.173756703988222,0.0,677.6831,321.0
11,0.3666666666666666,19,marker,752.0,180.0,0.0,0.0,752.0,180.0
11,0.3666666666666666,20,marker,793.0,155.5,0.0,0.0,793.0,155.5
12,0.4,1,marker,794.0072651602479,483.7243339521996,-0.4558578015493506,-0.2515665937217324,794.00726,483.72433
